,DOI,AuthorName-Deduped,PositionNumber,PositionCode,OriginalAffiliation,CleanedAffiliation,Country
9033,10.1109/VAST.2007.4389026,Stephen J. Bailey,2,M,"Lawrence Berkeley National Laboratory, USA","Lawrence Berkeley National Laboratory, USA",USA
9034,10.1109/VAST.2007.4389026,Sarah S. Poon,3,M,"Space Sciences Laboratory, USA","Space Sciences Laboratory, USA",USA
9035,10.1109/VAST.2007.4389026,Karl J. Runge,4,M,"Space Sciences Laboratory, USA","Space Sciences Laboratory, USA",USA
9036,10.1109/VAST.2007.4389026,Rollin C. Thomas,5,L,"Lawrence Berkeley National Laboratory, USA","Lawrence Berkeley National Laboratory, USA",USA
9037,10.1109/VAST.2007.4389027,Adel Ahmed,1,F,"School of Information Technologies, University of Sydney, Australia and NICTA, Australia","University of Sydney, Australia",Australia
9038,10.1109/VAST.2007.4389027,Adel Ahmed,1,F,"School of Information Technologies, University of Sydney, Australia and NICTA, Australia","National ICT Australia, Australia",Australia
9039,10.1109/VAST.2007.4389027,Xiaoyan Fu,2,M,"NICTA, Australia","National ICT Australia, Australia",Australia
9040,10.1109/VAST.2007.4389027,Seok-Hee Hong 0001,3,M,"School of Information Technologies, University of Sydney, Australia",,
9041,10.1109/VAST.2007.4389027,Quan Hoang Nguyen,4,M,"School of Computer Sciences and Engineering, University of New South Wales, Australia","University of NSW, Australia",Australia
9042,10.1109/VAST.2007.4389027,Kai Xu 0003,5,L,"NICTA, Australia","National ICT Australia, Australia",Australia
9043,10.1109/VAST.2007.4389028,Daniel Ha,1,F,"SIAT and University of British Columbia, MAGIC, Canada and Simon Fraser University, Canada","Simon Fraser University, Canada",Canada
9044,10.1109/VAST.2007.4389028,Daniel Ha,1,F,"SIAT and University of British Columbia, MAGIC, Canada and Simon Fraser University, Canada","University of British Columbia, Canada",Canada
9045,10.1109/VAST.2007.4389028,Minjung Kim,2,M,"SIAT and University of British Columbia, MAGIC, Canada and Simon Fraser University, Canada","Simon Fraser University, Canada",Canada
9046,10.1109/VAST.2007.4389028,Minjung Kim,2,M,"SIAT and University of British Columbia, MAGIC, Canada and Simon Fraser University, Canada","University of British Columbia, Canada",Canada
9047,10.1109/VAST.2007.4389028,Andrew Wade,3,M,"SIAT and University of British Columbia, MAGIC, Canada and Simon Fraser University, Canada","Simon Fraser University, Canada",Canada
9048,10.1109/VAST.2007.4389028,Andrew Wade,3,M,"SIAT and University of British Columbia, MAGIC, Canada and Simon Fraser University, Canada","University of British Columbia, Canada",Canada
9049,10.1109/VAST.2007.4389028,William Chao,4,M,"SIAT and University of British Columbia, MAGIC, Canada and Simon Fraser University, Canada","Simon Fraser University, Canada",Canada
9050,10.1109/VAST.2007.4389028,William Chao,4,M,"SIAT and University of British Columbia, MAGIC, Canada and Simon Fraser University, Canada","University of British Columbia, Canada",Canada
9051,10.1109/VAST.2007.4389028,Kevin I.-J. Ho,5,M,"SIAT and University of British Columbia, MAGIC, Canada and Simon Fraser University, Canada","Simon Fraser University, Canada",Canada
9052,10.1109/VAST.2007.4389028,Kevin I.-J. Ho,5,M,"SIAT and University of British Columbia, MAGIC, Canada and Simon Fraser University, Canada","University of British Columbia, Canada",Canada
9053,10.1109/VAST.2007.4389028,Linda T. Kaastra,6,M,"SIAT and University of British Columbia, MAGIC, Canada and Simon Fraser University, Canada","Simon Fraser University, Canada",Canada
9054,10.1109/VAST.2007.4389028,Linda T. Kaastra,6,M,"SIAT and University of British Columbia, MAGIC, Canada and Simon Fraser University, Canada","University of British Columbia, Canada",Canada
9055,10.1109/VAST.2007.4389028,Brian D. Fisher,7,M,"SIAT and University of British Columbia, MAGIC, Canada and Simon Fraser University, Canada","Simon Fraser University, Canada",Canada
9056,10.1109/VAST.2007.4389028,Brian D. Fisher,7,M,"SIAT and University of British Columbia, MAGIC, Canada and Simon Fraser University, Canada","University of British Columbia, Canada",Canada
9057,10.1109/VAST.2007.4389028,John Dill,8,L,"SIAT and University of British Columbia, MAGIC, Canada and Simon Fraser University, Canada","Simon Fraser University, Canada",Canada
9058,10.1109/VAST.2007.4389028,John Dill,8,L,"SIAT and University of British Columbia, MAGIC, Canada and Simon Fraser University, Canada","University of British Columbia, Canada",Canada
9059,10.1109/VAST.2007.4389030,James J. Thomas,1,F,"Pacific Northwest National Laboratory, USA","Pacific Northwest National Laboratory, USA",USA
9060,10.1109/VAST.2007.4389030,Daniel A. Keim,2,M,"University of Konstanz, Germany","University of Konstanz,Germany",Germany
9061,10.1109/VAST.2007.4389030,Joe Kielman,3,M,Department of Homeland Security,"Department of Homeland Security, USA",USA
9062,10.1109/VAST.2007.4389030,Larry Rosenblum,4,L,"National Science Foundation, USA","National Science Foundation,USA",USA
9063,10.1109/VAST.2007.4389032,Georges G. Grinstein,1,F,"University of Massachusetts, Lowell, USA","University of Massachusetts Lowell, USA",USA
9064,10.1109/VAST.2007.4389032,Catherine Plaisant,2,M,"National Institute for Standards and Technology, USA","University of Maryland, College Park, USA",USA
9065,10.1109/VAST.2007.4389032,Sharon J. Laskowski,3,M,"National Institute for Standards and Technology, USA","National Institute of Standards and Technology, USA",USA
9066,10.1109/VAST.2007.4389032,Theresa A. O'Connell,4,M,"Pacific Northwest National Laboratory, USA","National Institute of Standards and Technology, USA",USA
9067,10.1109/VAST.2007.4389032,Jean Scholtz,5,M,"Pacific Northwest National Laboratory, USA","Pacific Northwest National Laboratory, USA",USA
9068,10.1109/VAST.2007.4389032,Mark A. Whiting,6,L,"University of Maryland, USA","Pacific Northwest National Laboratory, USA",USA
9069,10.1109/VAST.2007.4389033,Lynn Chien,1,F,"Oculus Info, Inc., USA","Oculus Info Inc., USA",USA
9070,10.1109/VAST.2007.4389033,Annie Tat,2,M,"Oculus Info, Inc., USA","Oculus Info Inc., USA",USA
9071,10.1109/VAST.2007.4389033,Thomas Kapler,3,M,"Oculus Info, Inc., USA","Oculus Info Inc., USA",USA
9072,10.1109/VAST.2007.4389033,Patricia Enns,4,M,"Oculus Info, Inc., USA","Oculus Info Inc., USA",USA
9073,10.1109/VAST.2007.4389033,Winniefried Kuan,5,M,"Oculus Info, Inc., USA","Oculus Info Inc., USA",USA
9074,10.1109/VAST.2007.4389033,William Wright,6,L,"Oculus Info, Inc., USA","Oculus Info Inc., USA",USA
9075,10.1109/VAST.2007.4389034,Carsten Görg,1,F,"School of Interactive Computing & GVU Center, Georgia Institute of Technology, USA","Georgia Institute of Technology, USA",USA
9076,10.1109/VAST.2007.4389034,Zhicheng Liu,2,M,"School of Interactive Computing & GVU Center, Georgia Institute of Technology, USA","Georgia Institute of Technology, USA",USA
9077,10.1109/VAST.2007.4389034,Neel Parekh,3,M,"School of Interactive Computing & GVU Center, Georgia Institute of Technology, USA","Georgia Institute of Technology, USA",USA
9078,10.1109/VAST.2007.4389034,Kanupriyah Singhal,4,M,"School of Interactive Computing & GVU Center, Georgia Institute of Technology, USA","Georgia Institute of Technology, USA",USA
9079,10.1109/VAST.2007.4389034,John T. Stasko,5,L,"School of Interactive Computing & GVU Center, Georgia Institute of Technology, USA","Georgia Institute of Technology, USA",USA
9080,10.1109/VAST.2007.4389035,Loretta Auvil,1,F,"Automated Learning Group National Center for Supercomputing Applications, University of Illinois, Urbana-Champaign, USA","University of Illinois, Urbana-Champaign, USA",USA
9081,10.1109/VAST.2007.4389035,Xavier Llorà,2,M,"Data Intensive Technologies and Applications National Center for Supercomputing Applications, University of Illinois, Urbana-Champaign, USA","University of Illinois, Urbana-Champaign, USA",USA
9082,10.1109/VAST.2007.4389035,Duane Searsmith,3,M,"Automated Learning Group National Center for Supercomputing Applications, University of Illinois, Urbana-Champaign, USA","University of Illinois, Urbana-Champaign, USA",USA
9083,10.1109/VAST.2007.4389035,Kelly Searsmith,4,L,"Automated Learning Group National Center for Supercomputing Applications, University of Illinois, Urbana-Champaign, USA","University of Illinois, Urbana-Champaign, USA",USA
9084,10.1109/VAST.2007.4389036,Patricia Crossno,1,F,"Sandia National Laboratories, USA","Sandia National Laboratories, USA",USA
9085,10.1109/VAST.2007.4389036,Brian N. Wylie,2,M,"Sandia National Laboratories, USA","Sandia National Laboratories, USA",USA
9086,10.1109/VAST.2007.4389036,Andrew T. Wilson,3,M,"Sandia National Laboratories, USA","Sandia National Laboratories, USA",USA
9087,10.1109/VAST.2007.4389036,John A. Greenfield,4,M,"Sandia National Laboratories, USA","Sandia National Laboratories, USA",USA
9088,10.1109/VAST.2007.4389036,Eric T. Stanton,5,M,"Sandia National Laboratories, USA","Sandia National Laboratories, USA",USA
9089,10.1109/VAST.2007.4389036,Timothy M. Shead,6,M,"Sandia National Laboratories, USA","Sandia National Laboratories, USA",USA
9090,10.1109/VAST.2007.4389036,Lisa G. Ice,7,M,"Sandia National Laboratories, USA","Sandia National Laboratories, USA",USA
9091,10.1109/VAST.2007.4389036,Kenneth Moreland,8,M,"Sandia National Laboratories, USA","Sandia National Laboratories, USA",USA
9092,10.1109/VAST.2007.4389036,Jeffrey Baumes,9,M,"Kitware, Inc.","Kitware Inc., USA",USA
9093,10.1109/VAST.2007.4389036,Berk Geveci,10,L,"Kitware, Inc.","Kitware Inc., USA",USA
9094,10.1109/VAST.2007.4389037,Chi-Chun Pan,1,F,"The Pennsylvania State University, USA","Pennsylvania State University, USA",USA
9095,10.1109/VAST.2007.4389037,Anuj R. Jaiswal,2,M,"The Pennsylvania State University, USA","Pennsylvania State University, USA",USA
9096,10.1109/VAST.2007.4389037,Junyan Luo,3,M,"The Pennsylvania State University, USA","Pennsylvania State University, USA",USA
9097,10.1109/VAST.2007.4389037,Anthony C. Robinson,4,M,"The Pennsylvania State University, USA","Pennsylvania State University, USA",USA
9098,10.1109/VAST.2007.4389037,Prasenjit Mitra,5,M,"The Pennsylvania State University, USA","Pennsylvania State University, USA",USA
9099,10.1109/VAST.2007.4389037,Alan M. MacEachren,6,M,"Pennsylvania State University, University Park, PA, US","Pennsylvania State University, USA",USA
9100,10.1109/VAST.2007.4389037,Ian Turton,7,L,"The Pennsylvania State University, USA","Pennsylvania State University, USA",USA
9101,10.1109/VAST.2007.4389038,Lynn Schwendiman,1,F,"ATS Intelligent Discovery, Silverdale, WA, USA","ATS Intelligent Discovery, USA",USA
9102,10.1109/VAST.2007.4389038,Jonathan McLean,2,M,"ATS Intelligent Discovery, Silverdale, WA, USA","ATS Intelligent Discovery, USA",USA
9103,10.1109/VAST.2007.4389038,Jonathan Larson,3,L,"ATS Intelligent Discovery, Silverdale, WA, USA","ATS Intelligent Discovery, USA",USA
9104,10.1109/VAST.2007.4470207,William Chao,1,F,"Simon Fraser University, SIAT and University of British Columbia, MAGIC, Canada",,
9105,10.1109/VAST.2007.4470207,Daniel Ha,2,M,"Simon Fraser University, SIAT and University of British Columbia, MAGIC, Canada",,
9106,10.1109/VAST.2007.4470207,Kevin I.-J. Ho,3,M,"Simon Fraser University, SIAT and University of British Columbia, MAGIC, Canada",,
9107,10.1109/VAST.2007.4470207,Linda T. Kaastra,4,M,"Simon Fraser University, SIAT and University of British Columbia, MAGIC, Canada",,
9108,10.1109/VAST.2007.4470207,Minjung Kim,5,M,"Simon Fraser University, SIAT and University of British Columbia, MAGIC, Canada",,
9109,10.1109/VAST.2007.4470207,Andrew Wade,6,M,"Simon Fraser University, SIAT and University of British Columbia, MAGIC, Canada",,
9110,10.1109/VAST.2007.4470207,Brian D. Fisher,7,L,"Simon Fraser University, SIAT and University of British Columbia, MAGIC, Canada",,
9111,10.1109/VAST.2008.4677350,Tobias Schreck,1,F,"Interactive Graphics Systems Group, Technical University of Darmstadt, Germany","Technical University of Darmstadt, Germany",Germany
9112,10.1109/VAST.2008.4677350,Jürgen Bernard,2,M,"Interactive Graphics Systems Group, Technical University of Darmstadt, Germany","Technical University of Darmstadt, Germany",Germany
9113,10.1109/VAST.2008.4677350,Tatiana von Landesberger,3,M,"Interactive Graphics Systems Group, Technical University of Darmstadt, Germany","Technical University of Darmstadt, Germany",Germany
9114,10.1109/VAST.2008.4677350,Jörn Kohlhammer,4,L,"Fraunhofer Institute for Computer Graphics IGD, Darmstadt, Germany","Fraunhofer Institute, Germany",Germany
9115,10.1109/VAST.2008.4677351,Mario Valle,1,F,"Data Analysis and Visualization Services, Swiss National Supercomputing Centre, Switzerland","Swiss National Supercomputing Centre, Switzerland",Switzerland
9116,10.1109/VAST.2008.4677351,Artem R. Oganov,2,L,"Laboratory of Crystallography, Department of Materials, ETH Zürich","ETH Zurich, Switzerland",Switzerland
9117,10.1109/VAST.2008.4677352,Supriya Garg,1,F,"Computer Science Department, Stony Brook University, USA","Stony Brook University, USA",USA
9118,10.1109/VAST.2008.4677352,Julia Eunju Nam,2,M,"Computer Science Department, Stony Brook University","Stony Brook University, USA",USA
9119,10.1109/VAST.2008.4677352,I. V. Ramakrishnan,3,M,"Computer Science Department, Stony Brook University, USA","Stony Brook University, USA",USA
9120,10.1109/VAST.2008.4677352,Klaus Mueller 0001,4,L,"Computer Science Department, Stony Brook University, USA",,
9121,10.1109/VAST.2008.4677353,Cecilia R. Aragon,1,F,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA","Lawrence Berkeley National Laboratory, USA",USA
9122,10.1109/VAST.2008.4677353,Sarah S. Poon,2,M,"Space Sciences Laboratory, Berkeley, CA, USA","Space Sciences Laboratory, USA",USA
9123,10.1109/VAST.2008.4677353,Gregory S. Aldering,3,M,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA","Lawrence Berkeley National Laboratory, USA",USA
9124,10.1109/VAST.2008.4677353,Rollin C. Thomas,4,M,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA","Lawrence Berkeley National Laboratory, USA",USA
9125,10.1109/VAST.2008.4677353,Robert Quimby,5,L,"California Institute of Technology, Pasadena, CA, USA","California Institute of Technology, USA",USA
9126,10.1109/VAST.2008.4677354,Ross Maciejewski,1,F,"Purdue University Regional Visualization and Analytics Center, USA","Purdue University, USA",USA
9127,10.1109/VAST.2008.4677354,Stephen Rudolph,2,M,"Purdue University Regional Visualization and Analytics Center, USA","Purdue University, USA",USA
9128,10.1109/VAST.2008.4677354,Ryan Hafen,3,M,"Purdue University Regional Visualization and Analytics Center, USA","Purdue University, USA",USA
9129,10.1109/VAST.2008.4677354,Ahmad M. Abusalah,4,M,"Purdue University Regional Visualization and Analytics Center, USA","Purdue University, USA",USA
9130,10.1109/VAST.2008.4677354,Mohamed Yakout,5,M,"Purdue University Regional Visualization and Analytics Center, USA","Purdue University, USA",USA
9131,10.1109/VAST.2008.4677354,Mourad Ouzzani,6,M,"Purdue University Regional Visualization and Analytics Center, USA","Purdue University, USA",USA
9132,10.1109/VAST.2008.4677354,William S. Cleveland,7,M,"Purdue University Regional Visualization and Analytics Center, USA","Purdue University, USA",USA
9133,10.1109/VAST.2008.4677354,Shaun J. Grannis,8,M,"Regenstrief Institute, Indiana University School of Medicine, USA","University of Indiana, USA",USA
9134,10.1109/VAST.2008.4677354,Michael Wade,9,M,"Department of Health, Indiana State Board of Health, USA","Indiana State Department of Health, USA",USA
9135,10.1109/VAST.2008.4677354,David S. Ebert,10,L,"Purdue University Regional Visualization and Analytics Center, USA","Purdue University, USA",USA
9136,10.1109/VAST.2008.4677355,Thomas Kapler,1,F,"Oculus Info Inc., USA","Oculus Info Inc., USA",USA
9137,10.1109/VAST.2008.4677355,Ryan Eccles,2,M,"Oculus Info Inc., USA","Oculus Info Inc., USA",USA
9138,10.1109/VAST.2008.4677355,Robert Harper 0002,3,M,"Oculus Info Inc., USA","Oculus Info Inc., USA",USA
9139,10.1109/VAST.2008.4677355,William Wright,4,L,"Oculus Info Inc., USA","Oculus Info Inc., USA",USA
9140,10.1109/VAST.2008.4677356,Gennady L. Andrienko,1,F,"Fraunhofer Institute of Intelligent Analysis and Information Systems (IAIS), Sankt-Augustin, Germany","Fraunhofer Institute, Germany",Germany
9141,10.1109/VAST.2008.4677356,Natalia V. Andrienko,2,L,"Fraunhofer Institute of Intelligent Analysis and Information Systems (IAIS), Sankt-Augustin, Germany","Fraunhofer Institute, Germany",Germany
9142,10.1109/VAST.2008.4677357,Sye-Min Chan,1,F,"University of Stanford, USA","Stanford University, USA",USA
9143,10.1109/VAST.2008.4677357,Ling Xiao,2,M,"University of Stanford, USA","Stanford University, USA",USA
9144,10.1109/VAST.2008.4677357,John Gerth,3,M,"University of Stanford, USA","Stanford University, USA",USA
