,DOI,Year,Conference,PaperType,Author
2688,10.1109/TVCG.2015.2467758,2015,InfoVis,J,Evan M. Peck
2688,10.1109/TVCG.2015.2467758,2015,InfoVis,J,Lane Harrison
2688,10.1109/TVCG.2015.2467758,2015,InfoVis,J,Daniel Afergan
2688,10.1109/TVCG.2015.2467758,2015,InfoVis,J,Caroline Ziemkiewicz
2688,10.1109/TVCG.2015.2467758,2015,InfoVis,J,Holly A. Taylor
2688,10.1109/TVCG.2015.2467758,2015,InfoVis,J,Paul K. J. Han
2688,10.1109/TVCG.2015.2467758,2015,InfoVis,J,Remco Chang
2689,10.1109/TVCG.2015.2467759,2015,InfoVis,J,Hendrik Strobelt
2689,10.1109/TVCG.2015.2467759,2015,InfoVis,J,Daniela Oelke
2689,10.1109/TVCG.2015.2467759,2015,InfoVis,J,Bum Chul Kwon
2689,10.1109/TVCG.2015.2467759,2015,InfoVis,J,Tobias Schreck
2689,10.1109/TVCG.2015.2467759,2015,InfoVis,J,Hanspeter Pfister
2690,10.1109/TVCG.2015.2467771,2015,VAST,J,Xiaoke Huang
2690,10.1109/TVCG.2015.2467771,2015,VAST,J,Ye Zhao
2690,10.1109/TVCG.2015.2467771,2015,VAST,J,Chao Ma
2690,10.1109/TVCG.2015.2467771,2015,VAST,J,Jing Yang
2690,10.1109/TVCG.2015.2467771,2015,VAST,J,Xinyue Ye
2690,10.1109/TVCG.2015.2467771,2015,VAST,J,Chong Zhang
2691,10.1109/TVCG.2015.2467811,2015,InfoVis,J,Nina McCurdy
2691,10.1109/TVCG.2015.2467811,2015,InfoVis,J,Julie Lein
2691,10.1109/TVCG.2015.2467811,2015,InfoVis,J,Katherine Coles
2691,10.1109/TVCG.2015.2467811,2015,InfoVis,J,Miriah D. Meyer
2692,10.1109/TVCG.2015.2467813,2015,VAST,J,Maoyuan Sun
2692,10.1109/TVCG.2015.2467813,2015,VAST,J,Peng Mi
2692,10.1109/TVCG.2015.2467813,2015,VAST,J,Chris North
2692,10.1109/TVCG.2015.2467813,2015,VAST,J,Naren Ramakrishnan
2693,10.1109/TVCG.2015.2467831,2015,InfoVis,J,Alice Thudt
2693,10.1109/TVCG.2015.2467831,2015,InfoVis,J,Dominikus Baur
2693,10.1109/TVCG.2015.2467831,2015,InfoVis,J,Samuel Huron
2693,10.1109/TVCG.2015.2467831,2015,InfoVis,J,Sheelagh Carpendale
2694,10.1109/TVCG.2015.2467851,2015,InfoVis,J,Benjamin Bach
2694,10.1109/TVCG.2015.2467851,2015,InfoVis,J,Conglei Shi
2694,10.1109/TVCG.2015.2467851,2015,InfoVis,J,Nicolas Heulot
2694,10.1109/TVCG.2015.2467851,2015,InfoVis,J,Tara M. Madhyastha
2694,10.1109/TVCG.2015.2467851,2015,InfoVis,J,Thomas J. Grabowski
2694,10.1109/TVCG.2015.2467851,2015,InfoVis,J,Pierre Dragicevic
2695,10.1109/TVCG.2015.2467871,2015,VAST,J,Tanja Blascheck
2695,10.1109/TVCG.2015.2467871,2015,VAST,J,Markus John
2695,10.1109/TVCG.2015.2467871,2015,VAST,J,Kuno Kurzhals
2695,10.1109/TVCG.2015.2467871,2015,VAST,J,Steffen Koch
2695,10.1109/TVCG.2015.2467871,2015,VAST,J,Thomas Ertl
2696,10.1109/TVCG.2015.2467872,2015,InfoVis,J,Renata G. Raidou
2696,10.1109/TVCG.2015.2467872,2015,InfoVis,J,Martin Eisemann
2696,10.1109/TVCG.2015.2467872,2015,InfoVis,J,Marcel Breeuwer
2696,10.1109/TVCG.2015.2467872,2015,InfoVis,J,Elmar Eisemann
2696,10.1109/TVCG.2015.2467872,2015,InfoVis,J,Anna Vilanova
2697,10.1109/TVCG.2015.2467911,2015,InfoVis,J,Hendrik Strobelt
2697,10.1109/TVCG.2015.2467911,2015,InfoVis,J,Bilal Alsallakh
2697,10.1109/TVCG.2015.2467911,2015,InfoVis,J,Joseph Botros
2697,10.1109/TVCG.2015.2467911,2015,InfoVis,J,Brant Peterson
2697,10.1109/TVCG.2015.2467911,2015,InfoVis,J,Mark Borowsky
2697,10.1109/TVCG.2015.2467911,2015,InfoVis,J,Hanspeter Pfister
2697,10.1109/TVCG.2015.2467911,2015,InfoVis,J,Alexander Lex
2698,10.1109/TVCG.2015.2467931,2015,VAST,J,Jun Wang
2698,10.1109/TVCG.2015.2467931,2015,VAST,J,Klaus Mueller
2699,10.1109/TVCG.2015.2467951,2015,InfoVis,J,Yvonne Jansen
2699,10.1109/TVCG.2015.2467951,2015,InfoVis,J,Kasper Hornbæk
2700,10.1109/TVCG.2015.2467952,2015,SciVis,J,Chun-Ming Chen
2700,10.1109/TVCG.2015.2467952,2015,SciVis,J,Soumya Dutta
2700,10.1109/TVCG.2015.2467952,2015,SciVis,J,Xiaotong Liu
2700,10.1109/TVCG.2015.2467952,2015,SciVis,J,Gregory Heinlein
2700,10.1109/TVCG.2015.2467952,2015,SciVis,J,Han-Wei Shen
2700,10.1109/TVCG.2015.2467952,2015,SciVis,J,Jen-Ping Chen
2701,10.1109/TVCG.2015.2467954,2015,VAST,J,Charilaos Papadopoulos
2701,10.1109/TVCG.2015.2467954,2015,VAST,J,Ievgeniia Gutenko
2701,10.1109/TVCG.2015.2467954,2015,VAST,J,Arie E. Kaufman
2702,10.1109/TVCG.2015.2467958,2015,SciVis,J,Tushar M. Athawale
2702,10.1109/TVCG.2015.2467958,2015,SciVis,J,Elham Sakhaee
2702,10.1109/TVCG.2015.2467958,2015,SciVis,J,Alireza Entezari
2703,10.1109/TVCG.2015.2467961,2015,SciVis,J,Kai Lawonn
2703,10.1109/TVCG.2015.2467961,2015,SciVis,J,Sylvia Saalfeld
2703,10.1109/TVCG.2015.2467961,2015,SciVis,J,Anna Vilanova
2703,10.1109/TVCG.2015.2467961,2015,SciVis,J,Bernhard Preim
2703,10.1109/TVCG.2015.2467961,2015,SciVis,J,Tobias Isenberg 0001
2704,10.1109/TVCG.2015.2467962,2015,SciVis,J,Thomas Butkiewicz
2704,10.1109/TVCG.2015.2467962,2015,SciVis,J,Andrew H. Stevens
2705,10.1109/TVCG.2015.2467963,2015,SciVis,J,Marco Ament
2705,10.1109/TVCG.2015.2467963,2015,SciVis,J,Carsten Dachsbacher
2706,10.1109/TVCG.2015.2467971,2015,VAST,J,Isaac Cho
2706,10.1109/TVCG.2015.2467971,2015,VAST,J,Wenwen Dou
2706,10.1109/TVCG.2015.2467971,2015,VAST,J,Xiaoyu Wang
2706,10.1109/TVCG.2015.2467971,2015,VAST,J,Eric Sauda
2706,10.1109/TVCG.2015.2467971,2015,VAST,J,William Ribarsky
2707,10.1109/TVCG.2015.2467991,2015,VAST,J,Yafeng Lu
2707,10.1109/TVCG.2015.2467991,2015,VAST,J,Michael Steptoe
2707,10.1109/TVCG.2015.2467991,2015,VAST,J,Sarah Burke
2707,10.1109/TVCG.2015.2467991,2015,VAST,J,Hong Wang
2707,10.1109/TVCG.2015.2467991,2015,VAST,J,Jiun-Yi Tsai
2707,10.1109/TVCG.2015.2467991,2015,VAST,J,Hasan Davulcu
2707,10.1109/TVCG.2015.2467991,2015,VAST,J,Douglas C. Montgomery
2707,10.1109/TVCG.2015.2467991,2015,VAST,J,Steven R. Corman
2707,10.1109/TVCG.2015.2467991,2015,VAST,J,Ross Maciejewski
2708,10.1109/TVCG.2015.2467992,2015,InfoVis,J,Paolo Simonetto
2708,10.1109/TVCG.2015.2467992,2015,InfoVis,J,Daniel Archambault
2708,10.1109/TVCG.2015.2467992,2015,InfoVis,J,Carlos Scheidegger
2709,10.1109/TVCG.2015.2468011,2015,VAST,J,Johannes Sorger
2709,10.1109/TVCG.2015.2468011,2015,VAST,J,Thomas Ortner
2709,10.1109/TVCG.2015.2468011,2015,VAST,J,Christian Luksch
2709,10.1109/TVCG.2015.2468011,2015,VAST,J,Michael Schwärzler
2709,10.1109/TVCG.2015.2468011,2015,VAST,J,M. Eduard Gröller
2709,10.1109/TVCG.2015.2468011,2015,VAST,J,Harald Piringer
2710,10.1109/TVCG.2015.2468031,2015,SciVis,J,Yi Gu
2710,10.1109/TVCG.2015.2468031,2015,SciVis,J,Chaoli Wang
2710,10.1109/TVCG.2015.2468031,2015,SciVis,J,Tom Peterka
2710,10.1109/TVCG.2015.2468031,2015,SciVis,J,Robert Jacob
2710,10.1109/TVCG.2015.2468031,2015,SciVis,J,Seung Hyun Kim
2711,10.1109/TVCG.2015.2468078,2015,VAST,J,Stef van den Elzen
2711,10.1109/TVCG.2015.2468078,2015,VAST,J,Danny Holten
2711,10.1109/TVCG.2015.2468078,2015,VAST,J,Jorik Blaas
2711,10.1109/TVCG.2015.2468078,2015,VAST,J,Jarke J. van Wijk
2712,10.1109/TVCG.2015.2468091,2015,SciVis,J,Kuno Kurzhals
2712,10.1109/TVCG.2015.2468091,2015,SciVis,J,Marcel Hlawatsch
2712,10.1109/TVCG.2015.2468091,2015,SciVis,J,Florian Heimerl
2712,10.1109/TVCG.2015.2468091,2015,SciVis,J,Michael Burch
2712,10.1109/TVCG.2015.2468091,2015,SciVis,J,Thomas Ertl
2712,10.1109/TVCG.2015.2468091,2015,SciVis,J,Daniel Weiskopf
2713,10.1109/TVCG.2015.2468093,2015,SciVis,J,Lihua Hao
2713,10.1109/TVCG.2015.2468093,2015,SciVis,J,Christopher G. Healey
2713,10.1109/TVCG.2015.2468093,2015,SciVis,J,Steffen A. Bass
2714,10.1109/TVCG.2015.2468111,2015,VAST,J,Tatiana von Landesberger
2714,10.1109/TVCG.2015.2468111,2015,VAST,J,Felix Brodkorb
2714,10.1109/TVCG.2015.2468111,2015,VAST,J,Philipp Roskosch
2714,10.1109/TVCG.2015.2468111,2015,VAST,J,Natalia V. Andrienko
2714,10.1109/TVCG.2015.2468111,2015,VAST,J,Gennady L. Andrienko
2714,10.1109/TVCG.2015.2468111,2015,VAST,J,Andreas Kerren
2715,10.1109/TVCG.2015.2468151,2015,VAST,J,Yanhong Wu
2715,10.1109/TVCG.2015.2468151,2015,VAST,J,Naveen Pitipornvivat
2715,10.1109/TVCG.2015.2468151,2015,VAST,J,Jian Zhao 0010
2715,10.1109/TVCG.2015.2468151,2015,VAST,J,Sixiao Yang
2715,10.1109/TVCG.2015.2468151,2015,VAST,J,Guowei Huang
2715,10.1109/TVCG.2015.2468151,2015,VAST,J,Huamin Qu
2716,10.1109/TVCG.2015.2468291,2015,VAST,J,Paul Klemm
2716,10.1109/TVCG.2015.2468291,2015,VAST,J,Kai Lawonn
2716,10.1109/TVCG.2015.2468291,2015,VAST,J,Sylvia Saalfeld
2716,10.1109/TVCG.2015.2468291,2015,VAST,J,Uli Niemann
2716,10.1109/TVCG.2015.2468291,2015,VAST,J,Katrin Hegenscheid
2716,10.1109/TVCG.2015.2468291,2015,VAST,J,Henry Völzke
2716,10.1109/TVCG.2015.2468291,2015,VAST,J,Bernhard Preim
2717,10.1109/TVCG.2015.2468292,2015,VAST,J,Sujin Jang
2717,10.1109/TVCG.2015.2468292,2015,VAST,J,Niklas Elmqvist
2717,10.1109/TVCG.2015.2468292,2015,VAST,J,Karthik Ramani
2718,10.1109/TVCG.2015.2469125,2015,InfoVis,J,Susan VanderPlas
2718,10.1109/TVCG.2015.2469125,2015,InfoVis,J,Heike Hofmann
2719,10.1109/VAST.2015.7347624,2015,VAST,C,Paola Valdivia
2719,10.1109/VAST.2015.7347624,2015,VAST,C,Fabio Dias
2719,10.1109/VAST.2015.7347624,2015,VAST,C,Fabiano Petronetto
2719,10.1109/VAST.2015.7347624,2015,VAST,C,Cláudio T. Silva
2719,10.1109/VAST.2015.7347624,2015,VAST,C,Luis Gustavo Nonato
2720,10.1109/VAST.2015.7347625,2015,VAST,C,Kristin A. Cook
2720,10.1109/VAST.2015.7347625,2015,VAST,C,Nick Cramer
2720,10.1109/VAST.2015.7347625,2015,VAST,C,David J. Israel
2720,10.1109/VAST.2015.7347625,2015,VAST,C,Michael Wolverton
2720,10.1109/VAST.2015.7347625,2015,VAST,C,Joe Bruce
2720,10.1109/VAST.2015.7347625,2015,VAST,C,Russ Burtner
2720,10.1109/VAST.2015.7347625,2015,VAST,C,Alex Endert
2721,10.1109/VAST.2015.7347626,2015,VAST,C,Chris Bryan
2721,10.1109/VAST.2015.7347626,2015,VAST,C,Xue Wu
2721,10.1109/VAST.2015.7347626,2015,VAST,C,Susan M. Mniszewski
2721,10.1109/VAST.2015.7347626,2015,VAST,C,Kwan-Liu Ma
2722,10.1109/VAST.2015.7347627,2015,VAST,C,Stephen C. North
2722,10.1109/VAST.2015.7347627,2015,VAST,C,Carlos Scheidegger
2722,10.1109/VAST.2015.7347627,2015,VAST,C,Simon Urbanek
2722,10.1109/VAST.2015.7347627,2015,VAST,C,Gordon Woodhull
2723,10.1109/VAST.2015.7347628,2015,VAST,C,Haeyong Chung
2723,10.1109/VAST.2015.7347628,2015,VAST,C,Chris North
2723,10.1109/VAST.2015.7347628,2015,VAST,C,Sarang Joshi
2723,10.1109/VAST.2015.7347628,2015,VAST,C,Jian Chen
2724,10.1109/VAST.2015.7347629,2015,VAST,C,Martin Röhlig
2724,10.1109/VAST.2015.7347629,2015,VAST,C,Martin Luboschik
2724,10.1109/VAST.2015.7347629,2015,VAST,C,Frank Krüger 0001
2724,10.1109/VAST.2015.7347629,2015,VAST,C,Thomas Kirste
2724,10.1109/VAST.2015.7347629,2015,VAST,C,Heidrun Schumann
2724,10.1109/VAST.2015.7347629,2015,VAST,C,Markus Bögl
2724,10.1109/VAST.2015.7347629,2015,VAST,C,Bilal Alsallakh
2724,10.1109/VAST.2015.7347629,2015,VAST,C,Silvia Miksch
2725,10.1109/VAST.2015.7347630,2015,VAST,C,Liang Yu
2725,10.1109/VAST.2015.7347630,2015,VAST,C,Wei Wu
2725,10.1109/VAST.2015.7347630,2015,VAST,C,Xiaohui Li
2725,10.1109/VAST.2015.7347630,2015,VAST,C,Guangxia Li
2725,10.1109/VAST.2015.7347630,2015,VAST,C,Wee Siong Ng
2725,10.1109/VAST.2015.7347630,2015,VAST,C,See-Kiong Ng
2725,10.1109/VAST.2015.7347630,2015,VAST,C,Zhongwen Huang
2725,10.1109/VAST.2015.7347630,2015,VAST,C,Anushiya Arunan
2725,10.1109/VAST.2015.7347630,2015,VAST,C,Hui Min Watt
2726,10.1109/VAST.2015.7347631,2015,VAST,C,Wenwen Dou
2726,10.1109/VAST.2015.7347631,2015,VAST,C,Isaac Cho
2726,10.1109/VAST.2015.7347631,2015,VAST,C,Omar ElTayeby
2726,10.1109/VAST.2015.7347631,2015,VAST,C,Jaegul Choo
2726,10.1109/VAST.2015.7347631,2015,VAST,C,Xiaoyu Wang
2726,10.1109/VAST.2015.7347631,2015,VAST,C,William Ribarsky
2727,10.1109/VAST.2015.7347632,2015,VAST,C,Qingsong Liu
2727,10.1109/VAST.2015.7347632,2015,VAST,C,Yifan Hu
2727,10.1109/VAST.2015.7347632,2015,VAST,C,Lei Shi
2727,10.1109/VAST.2015.7347632,2015,VAST,C,Xinzhu Mu
2727,10.1109/VAST.2015.7347632,2015,VAST,C,Yutao Zhang
2727,10.1109/VAST.2015.7347632,2015,VAST,C,Jie Tang 0001
2728,10.1109/VAST.2015.7347633,2015,VAST,C,Quan Li
2728,10.1109/VAST.2015.7347633,2015,VAST,C,Peng Xu
2728,10.1109/VAST.2015.7347633,2015,VAST,C,Huamin Qu
2729,10.1109/VAST.2015.7347634,2015,VAST,C,Mihaela Jarema
2729,10.1109/VAST.2015.7347634,2015,VAST,C,Ismail Demir
2729,10.1109/VAST.2015.7347634,2015,VAST,C,Johannes Kehrer
2729,10.1109/VAST.2015.7347634,2015,VAST,C,Rüdiger Westermann
2730,10.1109/VAST.2015.7347635,2015,VAST,C,Rainer Splechtna
2730,10.1109/VAST.2015.7347635,2015,VAST,C,Kresimir Matkovic
2730,10.1109/VAST.2015.7347635,2015,VAST,C,Denis Gracanin
2730,10.1109/VAST.2015.7347635,2015,VAST,C,Mario Jelovic
2730,10.1109/VAST.2015.7347635,2015,VAST,C,Helwig Hauser
2731,10.1109/VAST.2015.7347636,2015,VAST,C,Nivan Ferreira
2731,10.1109/VAST.2015.7347636,2015,VAST,C,Marcos Lage
2731,10.1109/VAST.2015.7347636,2015,VAST,C,Harish Doraiswamy
2731,10.1109/VAST.2015.7347636,2015,VAST,C,Huy T. Vo
2731,10.1109/VAST.2015.7347636,2015,VAST,C,Luc Wilson
2731,10.1109/VAST.2015.7347636,2015,VAST,C,Heidi Werner
2731,10.1109/VAST.2015.7347636,2015,VAST,C,Muchan Park
2731,10.1109/VAST.2015.7347636,2015,VAST,C,Cláudio T. Silva
2732,10.1109/VAST.2015.7347637,2015,VAST,C,Michael Brooks
2732,10.1109/VAST.2015.7347637,2015,VAST,C,Saleema Amershi
2732,10.1109/VAST.2015.7347637,2015,VAST,C,Bongshin Lee
2732,10.1109/VAST.2015.7347637,2015,VAST,C,Steven Mark Drucker
2732,10.1109/VAST.2015.7347637,2015,VAST,C,Ashish Kapoor
2732,10.1109/VAST.2015.7347637,2015,VAST,C,Patrice Y. Simard
2752,10.1109/TVCG.2016.2598415,2016,VAST,J,Quan Li
2752,10.1109/TVCG.2016.2598415,2016,VAST,J,Peng Xu
2752,10.1109/TVCG.2016.2598415,2016,VAST,J,Yeukyin Chan
2752,10.1109/TVCG.2016.2598415,2016,VAST,J,Yun Wang 0012
2752,10.1109/TVCG.2016.2598415,2016,VAST,J,Zhipeng Wang
2752,10.1109/TVCG.2016.2598415,2016,VAST,J,Huamin Qu
2752,10.1109/TVCG.2016.2598415,2016,VAST,J,Xiaojuan Ma
2753,10.1109/TVCG.2016.2598416,2016,VAST,J,Shamal Al-Dohuki
2753,10.1109/TVCG.2016.2598416,2016,VAST,J,Yingyu Wu
2753,10.1109/TVCG.2016.2598416,2016,VAST,J,Farah Kamw
2753,10.1109/TVCG.2016.2598416,2016,VAST,J,Jing Yang
2753,10.1109/TVCG.2016.2598416,2016,VAST,J,Xin Li
2753,10.1109/TVCG.2016.2598416,2016,VAST,J,Ye Zhao
2753,10.1109/TVCG.2016.2598416,2016,VAST,J,Xinyue Ye
2753,10.1109/TVCG.2016.2598416,2016,VAST,J,Wei Chen 0001
2753,10.1109/TVCG.2016.2598416,2016,VAST,J,Chao Ma
2753,10.1109/TVCG.2016.2598416,2016,VAST,J,Fei Wang 0016
2754,10.1109/TVCG.2016.2598430,2016,SciVis,J,Daniel Jönsson
2754,10.1109/TVCG.2016.2598430,2016,SciVis,J,Anders Ynnerman
2755,10.1109/TVCG.2016.2598432,2016,VAST,J,Dongyu Liu
2755,10.1109/TVCG.2016.2598432,2016,VAST,J,Di Weng
2755,10.1109/TVCG.2016.2598432,2016,VAST,J,Yuhong Li
2755,10.1109/TVCG.2016.2598432,2016,VAST,J,Jie Bao 0003
2755,10.1109/TVCG.2016.2598432,2016,VAST,J,Yu Zheng 0004
2755,10.1109/TVCG.2016.2598432,2016,VAST,J,Huamin Qu
2755,10.1109/TVCG.2016.2598432,2016,VAST,J,Yingcai Wu
2756,10.1109/TVCG.2016.2598444,2016,VAST,J,Siwei Fu
2756,10.1109/TVCG.2016.2598444,2016,VAST,J,Jian Zhao 0010
2756,10.1109/TVCG.2016.2598444,2016,VAST,J,Weiwei Cui
2756,10.1109/TVCG.2016.2598444,2016,VAST,J,Huamin Qu
2757,10.1109/TVCG.2016.2598445,2016,VAST,J,Minjeong Kim
2757,10.1109/TVCG.2016.2598445,2016,VAST,J,Kyeongpil Kang
2757,10.1109/TVCG.2016.2598445,2016,VAST,J,Deok Gun Park 0001
2757,10.1109/TVCG.2016.2598445,2016,VAST,J,Jaegul Choo
2757,10.1109/TVCG.2016.2598445,2016,VAST,J,Niklas Elmqvist
2758,10.1109/TVCG.2016.2598446,2016,VAST,J,Bum Chul Kwon
2758,10.1109/TVCG.2016.2598446,2016,VAST,J,Hannah Kim
2758,10.1109/TVCG.2016.2598446,2016,VAST,J,Emily Wall
2758,10.1109/TVCG.2016.2598446,2016,VAST,J,Jaegul Choo
2758,10.1109/TVCG.2016.2598446,2016,VAST,J,Haesun Park
2758,10.1109/TVCG.2016.2598446,2016,VAST,J,Alex Endert
2759,10.1109/TVCG.2016.2598447,2016,VAST,J,Cristian Felix
2759,10.1109/TVCG.2016.2598447,2016,VAST,J,Anshul Vikram Pandey
2759,10.1109/TVCG.2016.2598447,2016,VAST,J,Enrico Bertini
2760,10.1109/TVCG.2016.2598448,2016,SciVis,J,Andrew H. Stevens
2760,10.1109/TVCG.2016.2598448,2016,SciVis,J,Thomas Butkiewicz
2760,10.1109/TVCG.2016.2598448,2016,SciVis,J,Colin Ware
2761,10.1109/TVCG.2016.2598460,2016,VAST,J,R. Jordan Crouser
2761,10.1109/TVCG.2016.2598460,2016,VAST,J,Lyndsey Franklin
2761,10.1109/TVCG.2016.2598460,2016,VAST,J,Alex Endert
2761,10.1109/TVCG.2016.2598460,2016,VAST,J,Kristin A. Cook
2762,10.1109/TVCG.2016.2598463,2016,VAST,J,Ievgeniia Gutenko
2762,10.1109/TVCG.2016.2598463,2016,VAST,J,Konstantin Dmitriev
2762,10.1109/TVCG.2016.2598463,2016,VAST,J,Arie E. Kaufman
2762,10.1109/TVCG.2016.2598463,2016,VAST,J,Matthew Barish
2763,10.1109/TVCG.2016.2598465,2016,VAST,J,Qiaomu Shen
2763,10.1109/TVCG.2016.2598465,2016,VAST,J,Tongshuang Wu
2763,10.1109/TVCG.2016.2598465,2016,VAST,J,Haiyan Yang
2763,10.1109/TVCG.2016.2598465,2016,VAST,J,Yanhong Wu
2763,10.1109/TVCG.2016.2598465,2016,VAST,J,Huamin Qu
2763,10.1109/TVCG.2016.2598465,2016,VAST,J,Weiwei Cui
2764,10.1109/TVCG.2016.2598466,2016,VAST,J,Ali Sarvghad
2764,10.1109/TVCG.2016.2598466,2016,VAST,J,Melanie Tory
2764,10.1109/TVCG.2016.2598466,2016,VAST,J,Narges Mahyar
2765,10.1109/TVCG.2016.2598467,2016,VAST,J,Michael Behrisch 0001
2765,10.1109/TVCG.2016.2598467,2016,VAST,J,Benjamin Bach
2765,10.1109/TVCG.2016.2598467,2016,VAST,J,Michael Blumenschein
2765,10.1109/TVCG.2016.2598467,2016,VAST,J,Michael Delz
2765,10.1109/TVCG.2016.2598467,2016,VAST,J,Laura von Rüden
2765,10.1109/TVCG.2016.2598467,2016,VAST,J,Jean-Daniel Fekete
2765,10.1109/TVCG.2016.2598467,2016,VAST,J,Tobias Schreck
2766,10.1109/TVCG.2016.2598468,2016,VAST,J,Davide Ceneda
2766,10.1109/TVCG.2016.2598468,2016,VAST,J,Theresia Gschwandtner
2766,10.1109/TVCG.2016.2598468,2016,VAST,J,Thorsten May
2766,10.1109/TVCG.2016.2598468,2016,VAST,J,Silvia Miksch
2766,10.1109/TVCG.2016.2598468,2016,VAST,J,Hans-Jörg Schulz
2766,10.1109/TVCG.2016.2598468,2016,VAST,J,Marc Streit
2766,10.1109/TVCG.2016.2598468,2016,VAST,J,Christian Tominski
2767,10.1109/TVCG.2016.2598469,2016,VAST,J,Michael Glueck
2767,10.1109/TVCG.2016.2598469,2016,VAST,J,Alina Gvozdik
2767,10.1109/TVCG.2016.2598469,2016,VAST,J,Fanny Chevalier
2767,10.1109/TVCG.2016.2598469,2016,VAST,J,Azam Khan
2767,10.1109/TVCG.2016.2598469,2016,VAST,J,Michael Brudno
2767,10.1109/TVCG.2016.2598469,2016,VAST,J,Daniel J. Wigdor
2768,10.1109/TVCG.2016.2598470,2016,VAST,J,Cagatay Turkay
2768,10.1109/TVCG.2016.2598470,2016,VAST,J,Erdem Kaya
2768,10.1109/TVCG.2016.2598470,2016,VAST,J,Selim Balcisoy
2768,10.1109/TVCG.2016.2598470,2016,VAST,J,Helwig Hauser
2769,10.1109/TVCG.2016.2598471,2016,VAST,J,Filip Dabek
2769,10.1109/TVCG.2016.2598471,2016,VAST,J,Jesus J. Caban
2770,10.1109/TVCG.2016.2598472,2016,VAST,J,Xinsong Yang
2770,10.1109/TVCG.2016.2598472,2016,VAST,J,Lei Shi
2770,10.1109/TVCG.2016.2598472,2016,VAST,J,Madelaine Daianu
2770,10.1109/TVCG.2016.2598472,2016,VAST,J,Hanghang Tong
2770,10.1109/TVCG.2016.2598472,2016,VAST,J,Qingsong Liu
2770,10.1109/TVCG.2016.2598472,2016,VAST,J,Paul M. Thompson
2771,10.1109/TVCG.2016.2598479,2016,VAST,J,Cong Xie
2771,10.1109/TVCG.2016.2598479,2016,VAST,J,Wen Zhong
2771,10.1109/TVCG.2016.2598479,2016,VAST,J,Klaus Mueller
2772,10.1109/TVCG.2016.2598495,2016,VAST,J,Dominik Sacha
2772,10.1109/TVCG.2016.2598495,2016,VAST,J,Leishi Zhang
2772,10.1109/TVCG.2016.2598495,2016,VAST,J,Michael Sedlmair
2772,10.1109/TVCG.2016.2598495,2016,VAST,J,John A. Lee
2772,10.1109/TVCG.2016.2598495,2016,VAST,J,Jaakko Peltonen
2772,10.1109/TVCG.2016.2598495,2016,VAST,J,Daniel Weiskopf
2772,10.1109/TVCG.2016.2598495,2016,VAST,J,Stephen C. North
2772,10.1109/TVCG.2016.2598495,2016,VAST,J,Daniel A. Keim
2773,10.1109/TVCG.2016.2598496,2016,InfoVis,J,Bilal Alsallakh
2773,10.1109/TVCG.2016.2598496,2016,InfoVis,J,Liu Ren
2774,10.1109/TVCG.2016.2598497,2016,VAST,J,Bowen Yu
2774,10.1109/TVCG.2016.2598497,2016,VAST,J,Cláudio T. Silva
2775,10.1109/TVCG.2016.2598498,2016,InfoVis,J,Faisal Taher
2775,10.1109/TVCG.2016.2598498,2016,InfoVis,J,Yvonne Jansen
2775,10.1109/TVCG.2016.2598498,2016,InfoVis,J,Jonathan Woodruff
2775,10.1109/TVCG.2016.2598498,2016,InfoVis,J,John Hardy
2775,10.1109/TVCG.2016.2598498,2016,InfoVis,J,Kasper Hornbæk
2775,10.1109/TVCG.2016.2598498,2016,InfoVis,J,Jason Alexander
2776,10.1109/TVCG.2016.2598518,2016,InfoVis,J,Michail Schwab
2776,10.1109/TVCG.2016.2598518,2016,InfoVis,J,Hendrik Strobelt
2776,10.1109/TVCG.2016.2598518,2016,InfoVis,J,James Tompkin
2776,10.1109/TVCG.2016.2598518,2016,InfoVis,J,Colin Fredericks
2776,10.1109/TVCG.2016.2598518,2016,InfoVis,J,Connor Huff
2776,10.1109/TVCG.2016.2598518,2016,InfoVis,J,Dana Higgins
2776,10.1109/TVCG.2016.2598518,2016,InfoVis,J,Anton Strezhnev
2776,10.1109/TVCG.2016.2598518,2016,InfoVis,J,Mayya Komisarchik
2776,10.1109/TVCG.2016.2598518,2016,InfoVis,J,Gary King
2776,10.1109/TVCG.2016.2598518,2016,InfoVis,J,Hanspeter Pfister
2777,10.1109/TVCG.2016.2598541,2016,InfoVis,J,Yifan Zhang 0007
2777,10.1109/TVCG.2016.2598541,2016,InfoVis,J,Ross Maciejewski
2778,10.1109/TVCG.2016.2598542,2016,InfoVis,J,Wouter Meulemans
2778,10.1109/TVCG.2016.2598542,2016,InfoVis,J,Jason Dykes
2778,10.1109/TVCG.2016.2598542,2016,InfoVis,J,Aidan Slingsby
2778,10.1109/TVCG.2016.2598542,2016,InfoVis,J,Cagatay Turkay
2778,10.1109/TVCG.2016.2598542,2016,InfoVis,J,Jo Wood
2779,10.1109/TVCG.2016.2598543,2016,VAST,J,Jian Zhao 0010
2779,10.1109/TVCG.2016.2598543,2016,VAST,J,Michael Glueck
2779,10.1109/TVCG.2016.2598543,2016,VAST,J,Simon Breslav
2779,10.1109/TVCG.2016.2598543,2016,VAST,J,Fanny Chevalier
2779,10.1109/TVCG.2016.2598543,2016,VAST,J,Azam Khan
2780,10.1109/TVCG.2016.2598544,2016,VAST,J,Aritra Dasgupta
